CODIGO;COD_PROV;COD_FAB;TIPO;MARCA;PRESENT;DETALLE;ID_PROV;PROVE;STOCK;MINIMO;PTOPEDIR;STKCONS;C_ADQ_ANT;LISTA_ANT;PCIO_ANT;CTO_ADQ;FEC_ADQ;CTO_REP;FEC_ACT;LISTA;MG_RUBRO;MARGEN;PRECIO;ALIC_IVA;PCIOT;COD_ANT;VTO;FACTURA;CREDEN;MONEDA;COTIZ;DTOMAX;DTOEFE;DTOTAR;DTOTARC;STKSUC1;STKSUC2;STKSUC3;ID_MARCA;ID_RUBRO;ID_FLIA;ID_SFLIA;SUBPROD;CODIVA;STKINI;ID_MI;STKINI1
1097;;;;HOUSTON;;FUNDA HOUSTON M.22 ESCOP DESARMABLE;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1097;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1098;;;;HOUSTON;;FUNDA HOUSTON M.22S SPA 12/15;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1098;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1099;;;;HOUSTON;;FUNDA HOUSTON M.29 FUSIL 115CM S/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1099;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1100;;;;HOUSTON;;FUNDA HOUSTON M.29A FUSIL 100CM S/MIRA;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1100;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1101;;;;HOUSTON;;FUNDA HOUSTON M.29L FUSIL 115CM S/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1101;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1102;;;;HOUSTON;;FUNDA HOUSTON M.30 FUSIL 130CM S/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1102;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1104;;;;HOUSTON;;FUNDA HOUSTON M.30L FUSIL 130CM S/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1104;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1105;;;;HOUSTON;;FUNDA HOUSTON M.31 FUSIL 90CM C/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1105;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1106;;;;HOUSTON;;FUNDA HOUSTON M.31B FUSIL 100CM C/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1106;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1107;;;;HOUSTON;;FUNDA HOUSTON M.31BL FUSIL LIV 100CM C/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1107;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1108;;;;HOUSTON;;FUNDA HOUSTON M.31L FUSIL 90CM C/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1108;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1109;;;;HOUSTON;;FUNDA HOUSTON M.32 FUSIL 110CM;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1109;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1110;;;;HOUSTON;;FUNDA HOUSTON M.32A ESCOP C/PISTOL;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1110;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1111;;;;HOUSTON;;FUNDA HOUSTON M.32B ESC.95CM TROMB 5T;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1111;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1112;;;;HOUSTON;;FUNDA HOUSTON M.32C ESCOP 107CM TROMB 7T;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1112;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1113;;;;HOUSTON;;FUNDA HOUSTON M.32L FUSIL 110CM C/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1113;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1115;;;;HOUSTON;;FUNDA HOUSTON M.33 FUSIL 120CM C/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1115;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1116;;;;HOUSTON;;FUNDA HOUSTON M.33B FUSIL 130CM C/MIRA;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1116;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1117;;;;HOUSTON;;FUNDA HOUSTON M.33BL FUSIL 130CM C/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1117;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1118;;;;HOUSTON;;FUNDA HOUSTON M.33L FUSIL 120CM S/M;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1118;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1119;;;;HOUSTON;;FUNDA HOUSTON M.87 P/ARCO C/3 BOLSILLOS;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1119;;0;0;PES;1;20;0;0;0;0;0;0;108;4;6;49;0;5;0;0;0
1120;;;;HOUSTON;;FUNDA HOUSTON M.87A P/ARCO C/1 BOLSILLO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1120;;0;0;PES;1;20;0;0;0;0;0;0;108;4;6;49;0;5;0;0;0
1121;;;;HOUSTON;;FUNDA HOUSTON M.87B P/ARCO ECONOMICO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1121;;0;0;PES;1;20;0;0;0;0;0;0;108;4;6;49;0;5;0;0;0
1122;;;;HOUSTON;;FUNDA HOUSTON M.8L ESCOP 80CM DESARMABLE;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1122;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1123;;;;HOUSTON;;FUNDA HOUSTON M.8N ESCOP 110CM DESAR;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1123;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;33;0;5;0;0;0
1636;;;;HOUSTON;;LLAVE HOUSTON M.110E ALCATRAZ;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1636;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
1823;;;;HOUSTON;;POUCH HOUSTON M.113M MOLLE;4048;HOUSTON;2;1;1;0;0;0;0;0;2023-11-21;2368;2023-11-21;0;30;100;4736;0.21;5730.56;A1823;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;3;0;0
1824;;;;HOUSTON;;MUSLERA HOUSTON M.72 T/CALIBRE TIPO HALCON;4048;HOUSTON;0;1;1;0;0;0;0;7900;2024-05-17;7900;2024-05-17;7900;30;99.8117;15785.124;0.21;19100;A1824;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;11;0;0
1826;;;;HOUSTON;;MUSLERA HOUSTON M.76LL TACTICA;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A1826;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;1;0;0
1840;;;;HOUSTON;;PISTOL HOUSTON M.70 PANQUEQUE MARSHALL;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;2945;2023-11-21;0;30;100;5890;0.21;7126.9;A1840;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2116;;;;HOUSTON;;PISTOL HOUSTON M.34  DESERT EAGLE EXTER C/PASACINTO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2116;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2118;;;;HOUSTON;;PISTOL HOUSTON M.37A FM DETECTIVE EXTER C/PASACINTO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2118;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2119;;;;HOUSTON;;PISTOL HOUSTON M.41 PISTOLON 1 CAÑO EXTER C/PASACINTO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2119;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2120;;;;HOUSTON;;PISTOL HOUSTON M.41ML MARSH BERSA C/LASER;4048;HOUSTON;1;1;1;0;0;0;0;0;2023-11-21;2945;2023-11-21;0;30;100;5890;0.21;7126.9;A2120;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;1;0;0
2121;;;;HOUSTON;;PISTOL HOUSTON M.42 PISTOLON 2 CAÑOS CORTO EXTER C/PASACINTO;4048;HOUSTON;3;1;1;0;0;0;0;0;2023-11-21;2101;2023-11-21;0;30;100;4202;0.21;5084.42;A2121;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;3;0;0
2122;;;;HOUSTON;;PISTOL HOUSTON M.43 PISTOLON 2 CAÑOS LARGO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2122;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2123;;;;HOUSTON;;PISTOL HOUSTON M.69 EXT PANQUEQUE CHICO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2123;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2124;;;;HOUSTON;;PISTOL HOUSTON M.69A PANQUEQUE EXTRA CHATO 9MM;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2124;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2125;;;;HOUSTON;;PISTOL HOUSTON M.69H S PANQUEQUE HORIZ CHICO;4048;HOUSTON;2;1;1;0;0;0;0;0;2023-11-21;2045;2023-11-21;0;30;100;4090;0.21;4948.9;A2125;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;2;0;0
2126;;;;HOUSTON;;PISTOL HOUSTON M.69P EXT TACTICA;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2126;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2127;;;;HOUSTON;;PISTOL HOUSTON M.69PA TACTICA;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2127;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2129;;;;HOUSTON;;PISTOL HOUSTON M.69PZ TACTICA REGULABLE;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2129;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2130;;;;HOUSTON;;PISTOL HOUSTON M.69T EXTRA CHATO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2130;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2131;;;;HOUSTON;;PISTOL HOUSTON M.69U PANQUEQUE EXT/INT UNIV AMBIDI;4048;HOUSTON;3;1;1;0;0;0;0;0;2023-11-21;1194;2023-11-21;0;30;100;2388;0.21;2889.48;A2131;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;5;0;0
2132;;;;HOUSTON;;PISTOL HOUSTON M.70BTK PANQUEQUE P/BERSA KYDEX;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2132;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2133;;;;HOUSTON;;PISTOL HOUSTON M.70CR PANQU C/PORT CROSMAN CR1131;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2133;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2134;;;;HOUSTON;;PISTOL HOUSTON M.71/71A INT C.6,35;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2134;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2135;;;;HOUSTON;;PISTOL HOUSTON M.75 TACTICA DOBLE SUJEC.;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;2588;2023-11-21;0;30;100;5176;0.21;6262.96;A2135;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;1;0;0
2137;;;;HOUSTON;;PISTOL HOUSTON M.76 EXT SISTEMA UNIVERSAL MILITAR;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2137;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2138;;;;HOUSTON;;PISTOL HOUSTON M.77 ROTAT POLICIAL;4048;HOUSTON;2;1;1;0;0;0;0;0;2023-11-21;5839;2023-11-21;0;30;100;11678;0.21;14130.38;A2138;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;2;0;0
2140;;;;HOUSTON;;PISTOL HOUSTON M.RANGER PLASTIC VS MOD;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2140;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2141;;;;HOUSTON;;PISTOL HOUSTON M.RPC TACTICA P/PIST/C/LASER O LINT;4048;HOUSTON;3;1;1;0;0;0;0;0;2023-11-21;2697;2023-11-21;0;30;100;5394;0.21;6526.74;A2141;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;3;0;0
2142;;;;HOUSTON;;PISTOL HOUSTON M.0K42EXT POLIMERO BERSA 22/380;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2142;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2143;;;;HOUSTON;;PISTOL HOUSTON M.80ATF GLOCK 17/19 TERM C/PASACINTO EXT;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2143;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2185;;;;HOUSTON;;PORTA BALAS HOUSTON M.95 CON TAPA;4048;HOUSTON;5;1;1;0;0;0;0;0;2023-11-21;675;2023-11-21;0;30;100;1350;0.21;1633.5;A2185;;0;1;PES;1;20;0;0;0;0;0;0;108;1;22;49;0;5;5;0;0
2211;;;;HOUSTON;;PORTA CARG HOUSTON M.113 C.9/45 DOBLE MONO;4048;HOUSTON;5;1;1;0;0;0;0;0;2023-11-21;825;2023-11-21;0;30;100;1650;0.21;1996.5;A2211;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;7;0;0
2212;;;;HOUSTON;;PORTA CARG HOUSTON M.113C 9/40/45 DOBLE COMPA;4048;HOUSTON;2;1;1;0;0;0;0;0;2023-11-21;1083;2023-11-21;0;30;100;2166;0.21;2620.86;A2212;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;4;0;0
2213;;;;HOUSTON;;PORTA CARG HOUSTON M.113F DOBLE P/FAL;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2213;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2214;;;;HOUSTON;;PORTA CARG HOUSTON M.113G DOBLE GLOCK;4048;HOUSTON;3;1;1;0;0;0;0;0;2023-11-21;1496;2023-11-21;0;30;100;2992;0.21;3620.32;A2214;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;3;0;0
2215;;;;HOUSTON;;PORTA CARG HOUSTON M.113S DOBLE P/SOBAQ;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2215;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2218;;;;HOUSTON;;PORTA CARG HOUSTON M.113U 9/45 DOBLE UNIV;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;807;2023-11-21;0;30;100;1614;0.21;1952.94;A2218;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2219;;;;HOUSTON;;PORTA CARG HOUSTON M.88 SIMPLE;4048;HOUSTON;5;1;1;0;0;0;0;0;2023-11-21;379;2023-11-21;0;30;100;758;0.21;917.18;A2219;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;13;0;0
2220;;;;HOUSTON;;PORTA CARG HOUSTON M.88A SIMPLE 20TIROS;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2220;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2221;;;;HOUSTON;;PORTA CARG HOUSTON M.88B 45 SIMPLE;4048;HOUSTON;9;1;1;0;0;0;0;0;2023-11-21;549;2023-11-21;0;30;100;1098;0.21;1328.58;A2221;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;11;0;0
2222;;;;HOUSTON;;PORTA CARG HOUSTON M.88C 9/40/45 H V COMPACTO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;549;2023-11-21;0;30;100;1098;0.21;1328.58;A2222;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;1;0;0
2224;;;;HOUSTON;;PORTA CARG HOUSTON M.88S SIMPLE P/SOB;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2224;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;1;0;0
2225;;;;HOUSTON;;PORTA CARG HOUSTON M.88U 9/45 HORIZ/VERT;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2225;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2226;;;;HOUSTON;;PORTA CARG HOUSTON M.RP88 9/40 VARIOS DOBLE HILERA;4048;HOUSTON;21;1;1;0;0;0;0;0;2023-11-21;1832;2023-11-21;0;30;100;3664;0.21;4433.44;A2226;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;21;0;0
2227;;;;HOUSTON;;PORTA CARG HOUSTON M.RP113BG GLOCK 45;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2227;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2229;;;;HOUSTON;;PORTA CARG HOUSTON M.RP113 DOBLE 9/40;4048;HOUSTON;7;1;1;0;0;0;0;0;2023-11-21;2641;2023-11-21;0;30;100;5282;0.21;6391.22;A2229;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;9;0;0
2230;;;;HOUSTON;;PORTA CARG HOUSTON M.RP113G GLOCK 9/40 DOBLE;4048;HOUSTON;4;1;1;0;0;0;0;0;2023-11-21;2641;2023-11-21;0;30;100;5282;0.21;6391.22;A2230;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;7;0;0
2231;;;;HOUSTON;;PORTA CARG HOUSTON M.SUM DOBLE;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2231;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
2233;;;;HOUSTON;;PORTA CART HOUSTON C/TAPA 6T M.94;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;948;2023-11-21;0;30;100;1896;0.21;2294.16;A2233;;0;0;PES;1;20;0;0;0;0;0;0;108;1;4;78;0;5;0;0;0
2249;;;;HOUSTON;;PORTA DE CINTURA HOUSTON M.94G  6TIROS;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2249;;0;0;PES;1;20;0;0;0;0;0;0;108;1;4;78;0;5;0;0;0
2251;;;;HOUSTON;;PORTA ESPOSAS HOUSTON M.110;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2251;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;-1;0;0
2254;;;;HOUSTON;;PORTA GAS HOUSTON M.106  MK3;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2254;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2255;;;;HOUSTON;;PORTA GAS HOUSTON M.106A  MK4;4048;HOUSTON;3;1;1;0;0;0;0;0;2023-11-21;568;2023-11-21;0;30;100;1136;0.21;1374.56;A2255;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;3;0;0
2256;;;;HOUSTON;;PORTA GAS HOUSTON M.106ATF TERMOFORMADO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2256;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2258;;;;HOUSTON;;PORTA HANDY HOUSTON M.108;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;696;2023-11-21;0;30;100;1392;0.21;1684.32;A2258;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;1;0;0
2259;;;;HOUSTON;;PORTA HANDY HOUSTON M.108TF TERMOFORMADO;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2259;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2264;;;;HOUSTON;;PORTA LINTERNA HOUSTON M.104 P/ MINIMAGLITE;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2264;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2265;;;;HOUSTON;;PORTA LINTERNA HOUSTON M.105 P/ MAGLITE;4048;HOUSTON;4;1;1;0;0;0;2166;5675;2026-03-12;5675;2026-03-12;5675;30;100;11350;0.21;13733.5;A2265;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;3;0;0
2266;;;;HOUSTON;;PORTA LINTERNA HOUSTON M.105PA  POLIC AERON;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2266;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2267;;;;HOUSTON;;PORTA LINTERNA HOUSTON M.105TF;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2267;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2268;;;;HOUSTON;;PORTA LLAVES HOUSTON M.112 EQ/POLICIAL;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2268;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2269;;;;HOUSTON;;PORTA LLAVES HOUSTON M.112TF;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2269;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2293;;;;HOUSTON;;PORTA TIRO DE CINTURA HOUSTON M.93;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2293;;0;0;PES;1;20;0;0;0;0;0;0;108;1;4;8;0;5;0;0;0
2295;;;;HOUSTON;;PORTA TIRO DE CULATA  HOUSTON M.114F;4048;HOUSTON;6;1;1;0;0;0;0;0;2023-11-21;1675;2023-11-21;0;30;100;3350;0.21;4053.5;A2295;;0;0;PES;1;20;0;0;0;1;0;0;108;1;4;8;0;5;14;0;0
2297;;;;HOUSTON;;PORTA TONFA HOUSTON M.111;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;493;2023-11-21;0;30;100;986;0.21;1193.06;A2297;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;11;0;0
2312;;;;HOUSTON;;PRESILLAS HOUSTON M.112A P/EQUIPO POLICIAL;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2312;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2313;;;;HOUSTON;;PRESILLAS HOUSTON M.112ATF KIT X 2;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2313;;0;0;PES;1;20;0;0;0;0;0;0;108;8;27;1;0;5;0;0;0
2450;;;;HOUSTON;;REVOL HOUSTON M.47 EXT.CHIEFF 2;4048;HOUSTON;1;1;1;0;0;0;0;0;2023-11-21;1844;2023-11-21;0;30;100;3688;0.21;4462.48;A2450;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;1;0;0
2451;;;;HOUSTON;;REVOL HOUSTON M.48 EXT.21/2;4048;HOUSTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A2451;;0;0;PES;1;20;0;0;0;0;0;0;108;1;22;32;0;5;0;0;0
